date,open,high,low,close,volume
2025-09-14,2374.28458130605,2386.141580030981,2380.03086889772,2381.5250030135367,2056233
2025-09-15,2361.283118010811,2369.944799971038,2362.277373423867,2368.3204368826937,1477602
2025-09-16,2369.9476314326007,2376.509019525833,2368.647710114927,2373.5398525388628,2829553
2025-09-17,2375.4424635126356,2381.341580764921,2365.256410496409,2376.5096992711947,2991505
2025-09-18,2380.5691656026434,2379.707346074437,2371.6287618057663,2379.0146277746535,1944189
2025-09-19,2389.855890954371,2383.72452775276,2371.6656330246924,2382.4791098696232,2039504
2025-09-20,2379.9671607698483,2385.0211191471167,2367.8718766300194,2375.678862653838,1374999
2025-09-21,2377.201706975631,2380.036766371858,2369.5722652525856,2378.0013996254484,2990658
2025-09-22,2380.8370433189216,2383.6329456550366,2373.3369332477796,2380.932124358435,2732767
2025-09-23,2368.775963354982,2377.083625907151,2352.7295536594725,2373.7886101781714,1007906
2025-09-24,2392.3537896096573,2396.3472050821993,2388.499812082572,2392.446355289619,2372133
2025-09-25,2395.741391304136,2400.6451500012936,2395.7059955091777,2397.1846844987367,2626892
2025-09-26,2386.885242328401,2388.4272666657366,2378.4047872852607,2385.2716495267105,1793719
2025-09-27,2387.701030895287,2395.205061459611,2386.2347065777767,2391.837185613049,2344380
2025-09-28,2384.6871014819812,2384.408567765947,2377.4852663008733,2382.0903689107754,2517550
2025-09-29,2397.624909513213,2406.5644213373635,2388.985136431037,2389.9612149482,1846936
2025-09-30,2401.0033699959895,2408.5161683657275,2381.066494432124,2401.547170738274,1715080
2025-10-01,2395.3489061652517,2395.9485358120996,2392.57186835696,2393.340347554757,2675843
2025-10-02,2406.4248288057556,2412.583820224512,2393.779922236915,2402.9741088472,1034701
2025-10-03,2405.095815757136,2410.366521100738,2401.476506715558,2407.1019181165652,2131876
2025-10-04,2416.442982125562,2431.627515997933,2415.0426117925344,2415.32251971651,1765537
2025-10-05,2434.3534115469583,2442.3551400303886,2420.1240444579653,2434.2904495430494,2721610
2025-10-06,2432.3249488757647,2446.8029037512274,2426.8208319207183,2431.8365683830207,1083560
2025-10-07,2420.434157820169,2427.111314611777,2409.799618275471,2424.299206739446,1242615
2025-10-08,2415.5266133144855,2415.5514094767072,2409.742046959547,2415.404062443191,2989954
2025-10-09,2409.735951049764,2420.6574580917386,2402.7462253863823,2407.2459595935366,1043642
2025-10-10,2413.7306605383706,2409.0903614895083,2401.415680586951,2406.474942499395,1517083
2025-10-11,2414.682816377988,2411.6392664780324,2402.106026650548,2409.8864622475617,1491036
2025-10-12,2423.41928252842,2419.28861489033,2407.6788905431245,2412.653370240862,1327304
2025-10-13,2417.088464916782,2438.6142852032854,2408.3634049720986,2420.9252027312223,2852610
2025-10-14,2425.4168248336046,2422.94013811487,2415.2381242434026,2421.0552216500014,1365464
2025-10-15,2436.507272450266,2441.75748397267,2433.6104133371623,2435.5905624215743,1613089
2025-10-16,2443.893008755283,2444.7726840554337,2432.3485266563944,2432.943994089195,2336651
2025-10-17,2456.1041943283153,2469.2957181007464,2455.180308974686,2460.145685755091,2142953
2025-10-18,2462.2037500218375,2469.1103304926964,2464.980751225275,2466.402359232741,2864200
2025-10-19,2454.833820441358,2461.1530869797843,2447.1480287988975,2457.830783668578,2881550
2025-10-20,2436.502380066418,2452.1841136168173,2444.0802758799196,2447.1218586879672,2962023
2025-10-21,2449.3178077319953,2470.1121257028344,2447.0618968781287,2451.946582840399,2877528
2025-10-22,2445.916291679372,2451.1668850276083,2445.233631403692,2449.7119549871404,1326916
2025-10-23,2457.6039288604425,2458.837724618464,2448.205714123624,2456.851959928061,2500554
2025-10-24,2463.2931160526828,2465.259223370119,2454.9129589374056,2461.584336173797,1312250
2025-10-25,2470.2369012433073,2467.6548020029463,2457.1826064134007,2460.856047047228,1605409
2025-10-26,2457.1402290574747,2459.030796398898,2451.8267841748752,2452.3881098665443,2074135
2025-10-27,2434.355119341373,2444.088308226956,2423.9519501515574,2437.2396376196853,1892027
2025-10-28,2428.2824147422734,2433.3470179967703,2429.3375423459547,2432.7744880990153,1558030
2025-10-29,2443.7980718997824,2445.159735616371,2439.676974544945,2441.33847604225,1856101
2025-10-30,2436.8782474484487,2447.311252089523,2441.306782785989,2443.479413483552,2725690
2025-10-31,2440.1793195257037,2433.691322538728,2420.8080370898697,2431.022025696432,2183620
2025-11-01,2438.6510355585506,2441.0541545090073,2424.105382631678,2432.753834954944,2905839
2025-11-02,2434.2611304917086,2440.68713994307,2428.181785925569,2436.607008752232,2160793
2025-11-03,2419.2027617447666,2429.927433872568,2427.4519931593677,2427.768434390221,2614737
2025-11-04,2436.0750473205035,2437.1357951759346,2423.8536798706955,2429.3056854496763,1892964
2025-11-05,2429.315073407873,2433.442118714745,2429.6612256250924,2429.887772634136,2961275
2025-11-06,2424.6471512156972,2421.476473600189,2418.220020539864,2418.45806965583,1403119
