date,open,high,low,close,volume
2025-05-17,1596.5949923696892,1598.2169136299067,1595.583300997593,1597.9702622657871,2982388
2025-05-18,1595.2828862101585,1599.8608288006455,1589.5397390413098,1595.1474298127077,2723689
2025-05-19,1588.2328916482666,1595.9670340850207,1579.6966868755076,1590.9666716125273,1501374
2025-05-20,1585.74027972737,1590.3754134821065,1585.2160714948704,1587.3093789705458,2027120
2025-05-21,1585.8436832259233,1587.220486918794,1582.0464297713913,1585.585141784482,2810730
2025-05-22,1585.1784218237353,1582.9624046774065,1580.9151333509512,1582.68628066616,2268836
2025-05-23,1580.2804206077951,1588.750222958426,1580.9919404953937,1581.5056003978043,1414327
2025-05-24,1582.379788706206,1591.2394635649143,1580.8991451457139,1581.6083035103827,820566
2025-05-25,1576.7788368016224,1579.924517567037,1571.0069735511638,1574.764975195013,1323120
2025-05-26,1571.6793543810072,1573.852170046491,1569.0742137759732,1569.819828992347,2640739
2025-05-27,1572.212937844698,1574.2539085301255,1571.580500452207,1574.110323869636,2849721
2025-05-28,1570.791223741539,1579.7022959213873,1562.816414373541,1572.638714698892,956939
2025-05-29,1572.7631053106918,1575.1426393170327,1568.2067000983589,1573.5938499649174,1399159
2025-05-30,1574.252469938429,1572.9816228766044,1564.9162468001166,1572.3370066183184,2533262
2025-05-31,1566.8436813030687,1573.0349689024304,1568.6007967455248,1568.9400169344092,2231676
2025-06-01,1567.4301199069048,1579.098815918246,1562.714353994203,1566.6681837787955,2076947
2025-06-02,1565.5908819194535,1565.2426247734993,1560.405309185175,1564.8182637575344,2048295
2025-06-03,1563.7458993747775,1568.9903856589483,1557.4185848398351,1563.7441084722593,1655059
2025-06-04,1556.8827582654499,1560.9239885763602,1548.5379128683135,1558.572820521402,2445887
2025-06-05,1560.2968407795956,1562.0858974201042,1551.271456566058,1560.3226153628186,2076473
2025-06-06,1559.8154416036969,1566.205161360793,1555.2653360687486,1560.69432663865,2952837
2025-06-07,1557.9185693994912,1561.8987244003008,1555.087278292632,1558.6044116312894,2987065
2025-06-08,1555.398479584274,1559.4976357364803,1555.3765264151968,1557.9470366160083,2197573
2025-06-09,1562.1881703230126,1560.0296427076858,1551.170662644922,1557.6305918992036,1192895
2025-06-10,1553.1779669687096,1560.3014814916774,1554.455869488137,1554.574025214868,1698666
2025-06-11,1551.844957332456,1551.7191745195869,1538.2109055494852,1551.3221932198887,2672250
2025-06-12,1545.9501137903696,1555.1084196251763,1548.9616837535618,1550.5359014751339,1722695
2025-06-13,1547.773895298401,1549.7217436923981,1541.717640371394,1544.14467188802,2891353
2025-06-14,1540.2452601143718,1548.2782508419536,1531.981914475513,1539.8977186763955,1433249
2025-06-15,1542.9121485353055,1540.58399287878,1532.1807630166827,1540.3171201770613,1586731
2025-06-16,1544.7441341413717,1545.2779017582284,1535.6554362802106,1543.106626464472,1553573
2025-06-17,1546.521546009364,1547.9977235125123,1540.8334419864584,1544.707126105088,2425478
2025-06-18,1548.8843646513224,1548.686210802533,1545.0992142239797,1545.3352541276297,988138
2025-06-19,1546.9981753170214,1550.753985085824,1542.75356981864,1545.9328025907225,1852125
2025-06-20,1549.196287524064,1550.3754881674913,1537.3851791639113,1548.739107301694,1841153
2025-06-21,1549.9029170421038,1560.255594476786,1548.6608659686776,1549.3365081917336,2919755
2025-06-22,1551.589831851857,1553.4836039984775,1545.3667658572704,1553.387942567813,1079786
2025-06-23,1553.1647745642517,1558.0713134075588,1549.8592269918058,1553.3308566068301,1302154
2025-06-24,1555.9044222957182,1564.992593887198,1555.8322235463881,1557.9624566832558,1092915
2025-06-25,1562.2337620059373,1563.2937037588724,1557.0351377449792,1560.6861066743932,1362331
2025-06-26,1560.3795692584024,1567.839676967647,1559.6693491079682,1559.8249086494964,2915184
2025-06-27,1559.221888827923,1567.3382119307178,1556.5979226742704,1560.7183560101112,938229
2025-06-28,1562.8643687544197,1562.3389387664279,1559.5708827105984,1560.7663394455599,2073125
2025-06-29,1561.2975607055134,1562.0474947889431,1558.276196526267,1560.7798111343163,1746102
2025-06-30,1561.3961805594824,1562.2751950162085,1557.4838350725195,1562.1345520675006,2190651
2025-07-01,1566.576452008699,1568.3644813308576,1565.228966411675,1566.1406880726076,1796080
2025-07-02,1566.027947245026,1568.3216578657193,1564.20756889383,1564.5640163358692,1904435
2025-07-03,1558.347458868645,1564.2462903171624,1553.560218008005,1558.1877573046365,1785667
2025-07-04,1553.396505953216,1559.7253294634338,1545.733527640315,1553.8245566161656,1595001
2025-07-05,1546.1483295937173,1550.5103306391695,1540.9229737108462,1548.9775786516375,1762700
2025-07-06,1550.2304085823428,1561.3031773536627,1550.2566682992197,1551.7023471416678,1671032
2025-07-07,1554.05359934007,1565.3182962191427,1552.977369895768,1555.1333557704495,2179378
2025-07-08,1552.5476056578686,1554.8755899652042,1550.1810344658002,1552.0158530818915,1971377
2025-07-09,1555.7969949021729,1562.7370242922118,1550.6229469329546,1555.0115128321122,2818781
2025-07-10,1548.5849623239728,1555.6078566995518,1545.7502608861384,1552.26645278989,1400710
2025-07-11,1559.2318901101066,1562.5760913339866,1549.793448001357,1555.484390022696,2681791
2025-07-12,1550.6253934918902,1553.081969257734,1546.208733562139,1552.4696043890963,2057309
2025-07-13,1549.3726493954878,1556.2974665183096,1548.9189713657297,1549.5200900267635,1541373
2025-07-14,1547.3185323795037,1548.335755763738,1539.3368369547723,1544.6345787968282,2964118
2025-07-15,1544.7785914784033,1550.9772882347293,1544.362310561833,1545.8540766925412,1410974
2025-07-16,1549.3240356812285,1552.1123028256222,1541.5664948063447,1547.435132187841,921999
2025-07-17,1544.5286728560698,1548.3751961275404,1541.6865142094352,1544.3787304180355,1019015
2025-07-18,1550.1016375334732,1560.4190292949347,1545.709853720959,1550.4237372968626,1312674
2025-07-19,1543.622062128809,1546.8620591467138,1544.8116622607224,1545.2570832913696,2580419
2025-07-20,1548.3884430230178,1549.3689610925057,1542.3112286250368,1548.0205879078871,1319182
2025-07-21,1547.7691875572102,1550.0779693664037,1545.6811550426917,1549.8234111970612,1474539
2025-07-22,1549.2555042500117,1548.7860439803662,1534.191617588729,1548.2922423958137,1909310
2025-07-23,1543.0453111642903,1544.319504569202,1536.1848925241723,1542.562723466865,1728687
2025-07-24,1544.4271849355644,1545.847381150827,1539.1486590803067,1543.1384967795402,1023019
2025-07-25,1541.099642221386,1547.9410654014716,1536.8661338726663,1541.808041876654,2919768
2025-07-26,1537.5112484298743,1536.8771652749376,1533.7609788697775,1536.3071656769778,1864718
2025-07-27,1538.5037110084654,1541.5381074476438,1537.3102489333032,1540.558453735049,2119076
2025-07-28,1544.4499753899374,1544.819659743049,1539.8803154384143,1544.5268959680757,2789075
2025-07-29,1542.4567908395313,1546.3021830606872,1542.8507955203354,1544.9771345078325,2682282
2025-07-30,1546.4814659841516,1552.0681604642496,1543.79170214862,1544.71297551664,1263334
2025-07-31,1542.2125719831108,1545.718863384159,1536.055102664372,1540.7559664181729,2435652
2025-08-01,1540.4533418448893,1541.9252605418358,1537.8830814289543,1540.6224293954783,800572
2025-08-02,1538.4912922080234,1546.733200074916,1534.654339141233,1539.7957218791598,2874180
2025-08-03,1539.1153220829217,1538.733783153168,1535.9471165508032,1538.5195552839803,1734215
2025-08-04,1536.765133984408,1545.216842277203,1531.875815393216,1536.3083896314474,1768289
2025-08-05,1534.0067529318028,1539.3543935844398,1524.4465372380062,1532.7848625638376,2046942
2025-08-06,1536.384820499678,1536.4129781313038,1531.4220920645432,1534.6215986231,955618
2025-08-07,1531.7444725515443,1532.9260703526297,1527.4452815150098,1532.5099494726892,1611325
2025-08-08,1535.6892559855698,1536.8629488142008,1532.2922171242344,1533.0227271697129,2968471
2025-08-09,1534.4712713444167,1538.914042795473,1532.433913004863,1533.3277955439557,2156774
2025-08-10,1533.343673055536,1534.5653667327163,1531.5253472927282,1534.3090832834612,1546627
2025-08-11,1538.7088151920102,1540.357741404595,1536.46018563562,1538.8301029155828,967660
2025-08-12,1535.183323424655,1536.1501041954984,1533.726563217582,1535.1703856661748,1564495
2025-08-13,1537.3786807817598,1538.3247953351724,1535.944128975787,1536.3534310865125,1376773
2025-08-14,1539.430804975966,1547.6805665655827,1535.639746415373,1538.1367658389772,2815710
2025-08-15,1538.35571959222,1540.5494824877112,1533.6134465918237,1540.1575767584268,1351247
2025-08-16,1547.6634060185636,1548.5020542642264,1542.4257895680435,1545.873060065606,1414309
2025-08-17,1545.363095324256,1546.5024319754366,1534.6584240470431,1545.0364997694608,2530574
2025-08-18,1540.5698962891663,1553.2002078554508,1536.0960678661625,1542.310530883066,1805395
2025-08-19,1542.224768650787,1542.1746573696296,1536.337775173284,1541.0291481473078,1182386
2025-08-20,1544.3243205796366,1548.8628608850493,1539.6960423062678,1543.6182311022424,2993775
2025-08-21,1551.3988704866172,1549.147722492731,1542.712622041597,1547.9718769236913,2970695
2025-08-22,1550.181265774308,1556.883623014012,1542.1286946545874,1547.8878089787227,1363951
2025-08-23,1549.5940063349,1552.967541285561,1549.876463886341,1550.2988958922913,2381242
2025-08-24,1543.4970153473612,1552.1647301454323,1545.4363460251323,1545.741495238059,2839325
2025-08-25,1551.5073478415613,1552.3571160699446,1550.3001256562545,1551.8381877548486,1800157
2025-08-26,1552.1813635759381,1552.680162763558,1539.4025600234902,1551.9129191931643,2238488
2025-08-27,1548.7010738769393,1552.6313428317392,1547.388521241768,1551.7375452567615,2494142
2025-08-28,1552.597223530139,1555.5324646815852,1545.9071107159173,1551.2226113679426,944972
2025-08-29,1547.7104710178214,1553.191247017802,1548.3004188778937,1551.5465685488525,1103350
2025-08-30,1547.2142212334938,1553.5023304700594,1546.4381111252142,1547.553070318256,1846999
2025-08-31,1551.2658209114568,1558.5981184361654,1547.3199434798819,1550.312805417012,1616987
2025-09-01,1552.125506115176,1552.1903999336284,1548.2883973148676,1551.723838840369,2683090
2025-09-02,1552.4914391297093,1558.8157278621347,1547.8399182430628,1551.7736406125257,1683541
2025-09-03,1553.7640384848112,1552.495151288889,1550.5269239039956,1552.1702273891328,1938812
2025-09-04,1552.7064467538416,1558.086249855001,1549.4131680145929,1551.4920045039382,1592261
2025-09-05,1555.4083488701347,1557.781942645666,1549.0243611083379,1554.4125009336512,1881596
2025-09-06,1556.5910072451288,1560.9552823498684,1557.0873772241378,1557.2363165780682,2715956
2025-09-07,1558.036597230711,1568.2487022814691,1548.9242475140602,1558.014534066997,1163106
2025-09-08,1557.2462755183024,1556.6138409203734,1550.1212377796708,1553.1649523612568,2420575
2025-09-09,1550.4344545609983,1554.7012988077947,1544.883733009371,1551.846080641744,2530569
2025-09-10,1547.0067275072822,1558.8017007292858,1540.1386173336975,1546.90565686163,2888574
2025-09-11,1540.2955098165467,1543.2082409039872,1535.694757045853,1541.3265107522602,1445506
2025-09-12,1549.5242539653786,1546.9327237114612,1538.5940819079985,1546.6140325631582,1648051
2025-09-13,1552.5676899834177,1552.0301726849978,1549.6098704979318,1551.22444753167,1261253
2025-09-14,1553.2484831388556,1554.2079966308556,1550.0780854994848,1553.2469839342996,1763302
2025-09-15,1551.9686228276262,1566.5805665041808,1551.6277676050145,1554.8689751555673,961126
2025-09-16,1555.8946419441268,1553.535163658926,1544.8691947064294,1551.5300701302772,1820020
2025-09-17,1554.435084828238,1554.7935886551693,1551.4026278266954,1552.6310231873651,2766055
2025-09-18,1557.0121133911412,1556.5729476706708,1553.2088024617146,1556.3077874156793,1419320
2025-09-19,1562.0356678263959,1560.663871549756,1555.744732629458,1560.3228716533986,1938459
2025-09-20,1560.628461467932,1563.839949308272,1556.927741834027,1561.8491949906056,1556038
2025-09-21,1566.0099424972177,1568.5455296226148,1559.076572958268,1564.5953488790212,1774575
2025-09-22,1564.5249073049495,1564.897200686734,1548.7612055809643,1564.3449214790096,1079278
2025-09-23,1566.5936714726263,1573.9988757823328,1565.2307411645706,1568.240688957751,2320348
2025-09-24,1569.429995041591,1577.6890080801152,1563.281915095254,1569.4907669283446,915062
2025-09-25,1569.0270437178199,1572.558208140119,1566.291737538509,1570.3709035202114,2448264
2025-09-26,1570.474662916812,1575.520816755778,1564.5267585035895,1569.9090126626531,2630307
2025-09-27,1565.5787482585156,1570.563752187828,1564.5212326858177,1566.9573498234374,2614122
2025-09-28,1565.9816117103019,1564.904276044993,1558.7576909549982,1564.564501003256,808373
2025-09-29,1565.039509801116,1567.378095647099,1555.819315473375,1564.499374688074,1657692
2025-09-30,1567.1455594961535,1571.054130355166,1565.1103919322218,1566.397952149683,2919190
2025-10-01,1565.0126902051254,1567.4065071686848,1562.4867724733215,1565.6154647860371,2962271
2025-10-02,1559.2052078657912,1562.4423406217138,1560.0613231201157,1562.1124454819546,2441931
2025-10-03,1557.9521987808655,1563.1634047349842,1555.6972646087122,1560.7091297952181,2385851
2025-10-04,1560.5948788508151,1569.6714701357191,1562.1350368828428,1562.692655927166,2793730
2025-10-05,1559.4157621728625,1564.9077657028179,1555.0599275545449,1557.835077432496,2903954
2025-10-06,1561.1013671304702,1565.8483692787845,1558.2892680812697,1562.7375646108555,2368372
2025-10-07,1557.3697275848767,1559.3483342057373,1555.7227635043641,1556.1091192185652,1884321
2025-10-08,1559.7784301543102,1557.760420441227,1555.6357581165519,1556.3583872263025,2034003
2025-10-09,1557.1252070740438,1566.7127742983223,1555.4991541207987,1559.1431157932768,1112377
2025-10-10,1556.8656069168305,1561.7392034252568,1553.5465377095545,1559.0102449990025,2238322
2025-10-11,1562.3018830535218,1564.7715273175718,1556.3578037192017,1560.8372790363076,1082540
2025-10-12,1565.5465011730485,1566.1768574894036,1560.2531991093858,1564.1908404611697,2619530
2025-10-13,1562.2141472894052,1565.5796928740488,1558.0608230544794,1562.7683520555966,2855334
2025-10-14,1563.1066765402409,1571.2122617892276,1564.8318979757657,1566.045807259223,982888
2025-10-15,1565.7498554073059,1568.0802359917402,1567.1549005582362,1567.7804734552496,1754668
2025-10-16,1564.7898215189416,1573.2069552334249,1555.2563552100878,1566.6546177767011,2170083
2025-10-17,1563.5959616523564,1569.3910322163604,1554.8217974975455,1564.5362674539392,2792680
2025-10-18,1562.737203127486,1563.3080799252457,1557.3847437667544,1562.8729913799289,886592
2025-10-19,1569.1934304570952,1575.6044155786726,1564.6258908736954,1567.687225366365,1815556
2025-10-20,1570.901836579854,1576.6279328352186,1560.011239766121,1571.0937950542257,1544826
2025-10-21,1564.707217049842,1566.1994171544306,1563.8923747188678,1564.157423910869,2365667
2025-10-22,1565.3455698757436,1569.5652135976463,1562.5957654317158,1564.9525527319988,2860507
2025-10-23,1568.6265170786871,1572.7373636263715,1559.40817270837,1569.4530789205776,910687
2025-10-24,1566.9181451287398,1569.6612897367077,1564.3374758299935,1568.126973644944,2034472
2025-10-25,1572.0953389806143,1572.74323426973,1563.8401277731703,1570.5175230346126,2879126
2025-10-26,1572.165589963909,1577.6455636622627,1567.656137242892,1572.6686570674146,2079747
2025-10-27,1568.6343136838798,1572.4222823821442,1565.8343314760207,1569.31517022074,1982407
2025-10-28,1564.7074960680313,1568.778073216752,1563.8968005184897,1566.4048155662674,2443556
2025-10-29,1565.9383161323938,1568.3580058920036,1561.1812250699993,1565.7855311318074,2978985
2025-10-30,1570.8688088556528,1569.7542465872766,1567.1679774915474,1568.8878445152693,1669449
2025-10-31,1576.5263243276122,1573.3001214577228,1569.1890397954567,1571.4391764008278,1276122
2025-11-01,1569.7632512759355,1574.8985613768548,1564.4315679201964,1572.2009232354071,1383862
2025-11-02,1574.372646511794,1579.608940211936,1575.2946245145658,1575.380658992993,1994477
2025-11-03,1569.6290648112933,1578.1003109185945,1568.4402955673895,1572.180934991496,2105853
2025-11-04,1572.2972378494044,1572.6746335523649,1564.873687866313,1572.1232979688791,838674
2025-11-05,1579.018250564272,1577.655861797499,1564.0655445519271,1576.9246445653544,1870168
2025-11-06,1576.9614565785193,1579.4933922586001,1568.628612427725,1579.4273030131417,1885173
