date,open,high,low,close,volume
2025-06-01,3577.2950609497616,3585.880620361229,3573.3817607564856,3575.7740379514194,2726922
2025-06-02,3573.4129219890283,3579.160797450504,3566.860842879178,3575.4639292808884,1818298
2025-06-03,3574.438486664206,3583.9770858643874,3562.644491549307,3572.6936699480366,2009353
2025-06-04,3584.4456399903547,3598.2757065140013,3579.305865905176,3580.0492729937614,2392771
2025-06-05,3578.466585012772,3593.4533998422353,3581.074624548047,3585.1843841870455,2592909
2025-06-06,3588.6587054380707,3590.9518222323577,3587.197895544938,3590.371742608996,950584
2025-06-07,3594.5810963914705,3595.7157838416642,3591.940278244943,3593.2674236825505,2502389
2025-06-08,3596.9370163189515,3611.128320977477,3596.730397888042,3598.366890992799,918710
2025-06-09,3605.086857546776,3626.2792199955256,3597.451673512701,3608.9001306427585,1578139
2025-06-10,3623.3741890920196,3643.6090650961137,3606.3124236711164,3622.5705677996075,2713498
2025-06-11,3619.9463778807335,3635.8368163217524,3608.734206209168,3619.905572793003,2205922
2025-06-12,3620.6213422771575,3617.7848846376664,3609.1522201949606,3616.5318128424888,2727852
2025-06-13,3617.6814384772683,3621.076068191579,3618.393597933642,3620.414170147799,2159356
2025-06-14,3601.888298553517,3603.6840343925032,3598.631727186272,3598.915858249658,879334
2025-06-15,3588.549389784402,3582.6666192118896,3575.0637615613387,3582.659400794382,1747371
2025-06-16,3586.447938468598,3595.0099308480812,3568.8751382880687,3585.3603270626895,2633703
2025-06-17,3583.03481018889,3595.690654729911,3576.9920336085465,3583.8149613585742,2218976
2025-06-18,3585.7232329704384,3595.330727409396,3576.2448978413368,3586.6246651660135,2690347
2025-06-19,3581.947619538943,3591.300847336673,3584.362400944142,3587.64132921116,2346337
2025-06-20,3580.797797011944,3581.933091917906,3565.4239990089154,3578.4392724815916,2783988
2025-06-21,3577.355269491176,3579.9544253840936,3557.45116577909,3575.5775626789364,2527203
2025-06-22,3589.6563802496526,3602.5951978502885,3577.501172551807,3583.897156601144,1586478
2025-06-23,3582.7341958505094,3590.5574302032765,3558.6923350086,3586.3809605913034,2310481
2025-06-24,3584.9701650613715,3599.983664972688,3585.3322069193937,3591.3498968314498,2369825
2025-06-25,3594.030130180593,3607.963041409561,3573.459078690664,3595.884754155313,2006112
2025-06-26,3594.8927655388643,3605.9150615327553,3588.634004138353,3593.412105247892,1940052
2025-06-27,3596.731201319447,3603.3126119516546,3585.5433296419837,3595.045632035732,2572310
2025-06-28,3574.6145385102755,3584.1536815955683,3560.4990535499883,3570.480972944053,1524288
2025-06-29,3571.3429182456707,3590.6853805452843,3564.9179160616723,3569.7641580500995,1258919
2025-06-30,3573.0322296216336,3580.8470319212997,3566.6795180718264,3574.8265213759355,1332552
2025-07-01,3581.5823942580337,3580.196117535143,3578.8321153472048,3579.805507663943,2676714
2025-07-02,3583.236535031616,3586.7958880907254,3573.250171291732,3581.7014264256636,850051
2025-07-03,3581.9135301375322,3595.97538515409,3563.1267521268064,3584.3858992976657,2945669
2025-07-04,3570.970769295394,3580.090446763896,3556.515283076701,3573.010147179218,2088557
2025-07-05,3570.4532302114376,3589.757436763244,3567.742901504338,3571.2225483608186,2471877
2025-07-06,3577.833204846723,3588.4868218841143,3567.879681688546,3579.1071025396604,1815918
2025-07-07,3568.805299264094,3593.293691754788,3555.879690658008,3570.2307154829905,1720752
2025-07-08,3563.783806351728,3579.6296426722533,3552.6355591008805,3564.8332334339048,2082514
2025-07-09,3563.210804415101,3575.636892139088,3554.4912099056396,3565.857914420488,1836995
2025-07-10,3567.217315975646,3570.90280977337,3561.579232942485,3569.5509599246125,1733471
2025-07-11,3556.5458562731483,3566.4386458717117,3563.225861971034,3563.2302911252686,1122245
2025-07-12,3560.2241411321324,3566.8485717200724,3553.6405773551305,3559.389483501723,1332114
2025-07-13,3568.86510218386,3575.783230159758,3565.9110480730915,3570.8777142379604,2720492
2025-07-14,3563.433430093422,3564.9332998253362,3560.1572069861554,3562.899261470224,2186425
2025-07-15,3556.0828050797477,3558.584302249622,3544.7574415617164,3554.9751029350323,1731122
2025-07-16,3547.8114197960936,3559.0796179322697,3531.399768694008,3543.383326927232,2447861
2025-07-17,3549.282184059786,3558.785988364533,3541.3197414751758,3542.5416349461107,2427944
2025-07-18,3534.4409318264775,3538.3940842958386,3530.3583548113274,3536.957276809859,881646
2025-07-19,3534.0321325510154,3534.112250728744,3530.4611593527097,3533.8676622696435,1627487
2025-07-20,3537.3864455192347,3536.958403585046,3521.3631758563415,3534.751061742917,1787185
2025-07-21,3543.269641766474,3551.7252319147447,3543.4150236282953,3550.287601988939,876845
2025-07-22,3543.4826579021114,3570.7576807098235,3547.8691765551253,3549.034653924768,2786138
2025-07-23,3544.3892414819047,3548.777299935339,3540.398818497304,3547.279349934012,1354779
2025-07-24,3548.928843591558,3550.968996520753,3539.805663603198,3550.1145607191274,1662835
2025-07-25,3557.86396666117,3574.1971476634117,3551.0824567374016,3555.775571514072,1189416
2025-07-26,3549.4716994194305,3552.700106853621,3548.5821806333915,3548.887723236004,1045990
2025-07-27,3549.5375232049546,3555.074864213625,3538.7513340581845,3549.5228682117836,2562585
2025-07-28,3557.500482457138,3568.3641617206054,3548.920728653972,3555.6399975207714,1870391
2025-07-29,3561.1805042655665,3565.950672213307,3554.6822284901787,3561.3926960979306,2862257
2025-07-30,3561.6973601995555,3580.1943918496117,3560.287754942638,3563.827888451079,1319736
2025-07-31,3578.435171854763,3582.5736268406963,3558.874969195895,3580.3881305098957,1011296
2025-08-01,3573.899989026025,3578.8305911458065,3571.1658268064534,3572.82336513179,2891029
2025-08-02,3565.5665692569046,3576.1488444858073,3567.1873843984827,3569.0826833669767,2049606
2025-08-03,3573.097829528378,3576.170521097089,3566.0101406350614,3573.7739442407515,2044198
2025-08-04,3564.789667768093,3567.2882757885986,3560.5231477330176,3567.1957033853078,2579943
2025-08-05,3576.8787271034453,3580.7609994641743,3566.126003433522,3572.066620721249,2002071
2025-08-06,3573.082712416198,3582.3156383623186,3559.814561410466,3572.7596272073115,2776379
2025-08-07,3560.652093393625,3587.231339711225,3559.18743593054,3560.632279864434,2567802
2025-08-08,3559.2851514335575,3563.6100631846534,3560.361233884522,3560.625528218119,2702370
2025-08-09,3565.576310592058,3572.7548489223614,3556.7158004270545,3563.5308608723835,2241713
2025-08-10,3562.394360206855,3566.4439677521364,3552.791788917163,3560.3968766747907,1624945
2025-08-11,3551.937464382385,3574.0476482998356,3558.7734160446466,3559.735339609583,1263495
2025-08-12,3571.9380978266126,3592.6701086057965,3567.712052184182,3569.4580705078592,2622761
2025-08-13,3576.888767332125,3578.946804930715,3567.4155549842867,3572.635528362528,831627
2025-08-14,3574.9673803191527,3575.2593583259136,3563.0952085003573,3570.26442339382,1044727
2025-08-15,3569.0582568544523,3600.1595824580854,3551.7736909115824,3572.8437601729192,1241622
2025-08-16,3585.4818313780693,3592.8852882587844,3572.766336956104,3585.2892589678727,2462897
2025-08-17,3585.417507322767,3588.040454142147,3570.5695720374174,3584.6142933252363,1355260
2025-08-18,3579.9995374877108,3583.373385289379,3560.4495630771585,3579.1077348754143,1752811
2025-08-19,3572.8448414241207,3576.9347124470905,3556.4353388871227,3573.3686568310086,2387424
2025-08-20,3595.520627251575,3607.32170379009,3573.904918162615,3591.999068267004,2369083
2025-08-21,3589.9697096467057,3605.9529727034865,3569.5986128479008,3586.429537532425,2520002
2025-08-22,3574.4009877998633,3578.269993529456,3558.20107116103,3575.6792217753114,1974460
2025-08-23,3582.4257586011854,3597.687369558341,3574.4761254359414,3585.556357619784,2707329
2025-08-24,3583.1820105103866,3586.0882654663087,3580.646299127372,3585.3434233027606,1196502
2025-08-25,3572.590941574936,3579.096570708941,3569.6803574577816,3576.9456510980085,2985768
2025-08-26,3573.9918405869576,3577.2431046819875,3567.1037914213384,3572.947929673991,1476240
2025-08-27,3561.755009687655,3571.7389859708314,3549.996220412922,3562.7847608054567,1225211
2025-08-28,3559.054984666609,3560.888478427137,3553.968553403135,3560.416116025675,2148617
2025-08-29,3558.3505693916454,3573.4828785372406,3554.751142118514,3561.250807130177,966074
2025-08-30,3564.8554062110493,3563.595565160457,3544.9310159347406,3561.7094240553038,2855980
2025-08-31,3567.6646680726203,3577.602082855449,3564.8376582674523,3570.7886954668256,1394144
2025-09-01,3563.8960512197305,3574.416605077974,3562.1558825554407,3564.771685435906,1753570
2025-09-02,3568.3691474276457,3571.3503482307437,3558.105133839577,3569.7986937180995,2871415
2025-09-03,3568.0119394999406,3595.024951157641,3552.876910762934,3565.874065172361,1498983
2025-09-04,3558.0636835538044,3586.368295117744,3564.8986681031283,3565.801678723112,2797164
2025-09-05,3562.20594746029,3570.3645597397017,3555.089079515414,3561.087642208937,2070558
2025-09-06,3550.454929369496,3574.410628151059,3547.2770496625667,3552.4824146154015,2075083
2025-09-07,3544.737572600756,3545.6520052101014,3533.9734539546835,3540.48987473561,1783524
2025-09-08,3549.210360886849,3552.171315196091,3543.698017359528,3551.5685117214775,2404058
2025-09-09,3546.125220565612,3552.3807678816725,3544.519875380464,3550.282412882095,2002997
2025-09-10,3550.0806957216046,3559.0573432488677,3544.939306607784,3549.516974060624,2752332
2025-09-11,3552.090357960767,3588.1124911615775,3542.559955684695,3553.2314674923346,2288631
2025-09-12,3549.8745093209527,3559.8566711672197,3544.033567451916,3551.019126774188,1591988
2025-09-13,3555.0199468715873,3567.556637103735,3546.8556326161306,3560.1700408066804,2607944
2025-09-14,3565.240163694638,3563.5319205050146,3547.3133497619633,3560.0860653020345,2094488
2025-09-15,3557.0198323146687,3553.8777602329405,3552.859095907338,3553.368060037634,1905590
2025-09-16,3557.111275991283,3559.094835285783,3536.850077694445,3554.476433767088,2293277
2025-09-17,3567.104609962064,3575.4499557303006,3562.7096086016268,3570.59757557834,2218406
2025-09-18,3564.451115354284,3581.0121212721047,3545.8305576428347,3566.5084645769807,2955683
2025-09-19,3581.960610295772,3581.460376168301,3574.321785445003,3576.071832941588,2985781
2025-09-20,3578.605354088393,3591.1448288710285,3573.3795165321476,3575.755807547947,2251770
2025-09-21,3586.609751152876,3591.0370141006183,3575.6957502839364,3586.2578940141098,1013875
2025-09-22,3600.993339848132,3607.3540383065256,3575.72745268501,3598.9848872600687,2123343
2025-09-23,3590.655227509894,3592.692297738854,3585.3267424610926,3591.301102412072,1518740
2025-09-24,3588.8460239951946,3591.794834823812,3586.385000732112,3590.8268284592946,1107279
2025-09-25,3593.7049226027193,3591.2527039165875,3587.4824104956765,3590.0276483311973,2108525
2025-09-26,3585.2517638729496,3582.282018215784,3578.0219696109384,3580.865127771186,1280001
2025-09-27,3580.2617434947915,3587.69504408399,3567.841092303978,3580.8656941146733,2137401
2025-09-28,3576.709923061933,3587.6504740276173,3563.3340198208216,3572.5052665481026,2079670
2025-09-29,3568.396211670091,3576.0810745832687,3539.7847906765414,3568.05418654693,2270706
2025-09-30,3557.687586689828,3575.5436338731815,3553.497811396801,3561.509350229944,2044905
2025-10-01,3571.6491680602057,3576.9771452185632,3570.8293314642087,3571.2044744835252,1946683
2025-10-02,3564.690212194874,3567.101787047856,3561.4988547243684,3565.5015866399017,2893022
2025-10-03,3567.3233197679647,3580.8270623463586,3555.9354213215424,3564.3854946816095,1310767
2025-10-04,3562.8420010656387,3570.7426000460387,3558.0465041830203,3560.1614727744213,853511
2025-10-05,3571.0677023657263,3578.973074955049,3570.167929665284,3574.2556297381116,1414329
2025-10-06,3558.717431422908,3575.7671250052717,3556.0355944199405,3564.6960757388783,2276910
2025-10-07,3560.620503436387,3569.4072409905243,3549.8986248737483,3560.7942173578863,2020629
2025-10-08,3554.7109190108254,3566.1784159597705,3558.992625240393,3559.01212783587,2294366
2025-10-09,3561.322233407548,3559.7229336725322,3549.477817441589,3557.352970875536,988056
2025-10-10,3552.89733628414,3557.22484840878,3550.615331420848,3554.392638303073,2285061
2025-10-11,3562.512970666232,3568.755172813003,3560.6202826446015,3561.8327010069083,1673985
2025-10-12,3563.2312673174683,3570.6177618630077,3556.9293849725627,3560.622124107026,1267561
2025-10-13,3543.0499969346643,3557.0185285090856,3526.5689190207518,3542.4784676111058,1957666
2025-10-14,3528.270916933296,3540.3207113910566,3527.6285989575667,3533.6433480117935,1743645
2025-10-15,3536.8076929943054,3549.717072135121,3515.3182694776815,3538.9163008723594,2401636
2025-10-16,3543.407618990592,3562.0715903194387,3535.6759020300833,3541.0780404920897,1371942
2025-10-17,3537.8582088071007,3538.820422199786,3528.0465128739665,3535.0945448286384,2593101
2025-10-18,3533.858597329322,3540.032589065624,3516.566261012685,3531.378604504527,1832169
2025-10-19,3539.5919847397167,3547.001061856647,3532.120894069148,3533.9634889581444,930098
2025-10-20,3531.247132929748,3538.025123532213,3536.0696436703256,3536.7384086059456,1814169
2025-10-21,3541.9879124412637,3551.766344392482,3525.8475291816067,3541.133242384384,1383608
2025-10-22,3555.680221255325,3555.6405285735864,3547.9919222050075,3551.8950216624444,935900
2025-10-23,3557.084090013408,3555.252276649713,3553.0314777210515,3554.2478042048087,2345966
2025-10-24,3543.3706337043145,3561.242644174104,3544.98096716449,3550.4370265810135,1963292
2025-10-25,3555.3491555497462,3560.012815004963,3549.1478985656713,3554.0435625181744,2418930
2025-10-26,3559.625426313071,3562.0195645802455,3548.2248090407847,3555.732302041954,2561542
2025-10-27,3551.634602266468,3564.2739732442824,3548.6691733518264,3554.3890212799975,2650444
2025-10-28,3556.153096294045,3558.0278641476384,3546.4738828083528,3554.895802573951,2109346
2025-10-29,3559.6295035040876,3560.280687839959,3536.2082290462213,3557.69396955501,2290613
2025-10-30,3550.853591917818,3569.5857740374468,3549.691513958119,3552.1984206926195,2435385
2025-10-31,3559.5166000387917,3586.2694081617483,3557.3253177242455,3562.9011710278132,1540982
2025-11-01,3554.024202378375,3554.6115606618773,3550.0374509137787,3554.396096862332,1676132
2025-11-02,3552.216815299225,3561.301984155212,3541.8044912132445,3550.4514025529083,2061372
2025-11-03,3545.0635682202915,3554.709645633666,3530.0427349478105,3550.1141539777736,1787384
2025-11-04,3548.263467941968,3551.137695707726,3517.2555954429445,3549.8596387063953,1494138
2025-11-05,3560.5792679210585,3561.4684994409345,3555.0596718827087,3556.050364403093,1086085
2025-11-06,3562.1868805658705,3563.6449164906085,3544.6281340599935,3561.6912574873827,1712997
