date,open,high,low,close,volume
2025-06-26,712.1692736142473,714.6739586295517,710.4081133634019,712.2707425740242,1075964
2025-06-27,714.1260167569587,716.8114365434539,713.9813165240488,714.5065280908442,2465174
2025-06-28,714.3852140803026,714.8246973596351,710.7059449019904,713.9158375398513,1260795
2025-06-29,712.1557453025831,715.2071708181969,711.0003064706274,713.972167927781,2869200
2025-06-30,715.870472240111,716.0474758807093,714.0009343321348,715.4370630342863,891070
2025-07-01,717.6995501965787,718.5763757807935,715.1943345421915,717.5603871104302,2938154
2025-07-02,716.1197816193642,714.6778754510524,713.356235936409,714.6587516724354,1437513
2025-07-03,716.1744955755308,718.2480122546918,714.0064511868662,715.317419221199,1668759
2025-07-04,714.0956629489854,718.1278463396067,713.4679919863785,714.5563101746826,1125672
2025-07-05,714.953561025547,715.6010384003187,714.09293686628,715.4388217148755,1674957
2025-07-06,714.819742219882,716.2332318443704,712.5695569580973,714.8581019397694,2981730
2025-07-07,711.4085958780739,711.6316406393721,711.0303223400697,711.5545321215305,1330850
2025-07-08,709.070452361338,710.7378350372013,708.4563823043642,708.8643689220982,906468
2025-07-09,706.1494763420712,707.638593036474,706.703998399553,707.4198344676898,1944402
2025-07-10,706.5954509922809,706.8000829133276,705.5738816432437,705.7913146412216,2150554
2025-07-11,708.2127535135118,710.1010488438498,707.3389238322342,707.836478577808,1691708
2025-07-12,706.2276776323379,709.983593337935,701.695326589792,705.6994866092496,1861528
2025-07-13,703.8279558668486,705.2271209114901,701.3306067788765,703.9975087052608,1732101
2025-07-14,705.4589386951757,706.4813340979027,704.1045605488035,704.6899647053536,1439400
2025-07-15,706.2130887833401,707.9847219194354,703.563138517218,705.2507189604711,838142
2025-07-16,702.4358385947124,703.9530469871728,701.616382087795,701.6432636747338,1068428
2025-07-17,698.4955334400164,705.3361408473615,698.500261939206,699.0944808208662,1016761
2025-07-18,695.9258580307509,697.8707745392269,696.068269283654,697.0105317749621,1726125
2025-07-19,698.2334673824438,699.925601846159,694.3680813832628,697.0060997479908,915753
2025-07-20,693.9098740381648,696.5774315539406,693.7338724513987,694.6787592299527,1294611
2025-07-21,693.2661199394839,695.2863697418472,692.6737514825886,693.6694263689573,1867151
2025-07-22,693.6942884970779,695.4322527088023,693.4592640321704,694.0074415696918,2606159
2025-07-23,694.9770677700976,698.9166051840912,695.2150077776846,695.559295492432,800384
2025-07-24,694.8881581009648,694.0365688259916,693.3040661486289,693.4871641787535,2855224
2025-07-25,694.3290552845748,696.288462833702,694.1948079767178,694.1960591254908,1947404
2025-07-26,692.5342971734517,693.1828265503442,691.578417976286,691.7249122837203,2736880
2025-07-27,692.9712186579956,694.0729074372817,688.6217921185988,692.481862906801,1578375
2025-07-28,695.4022269062167,697.2143903580628,694.2903833245283,695.4836440177216,1644275
2025-07-29,694.244291761067,695.9516490906229,693.447529574163,694.5376891416538,1639500
2025-07-30,695.2565489129515,696.001845578237,693.0288578112735,694.205158370006,1653354
2025-07-31,695.6782662867093,697.3002449107695,694.6832615330255,696.2161040457742,2469141
2025-08-01,698.8432132787135,698.8600674412521,698.1445252393713,698.8233988558454,2345139
2025-08-02,697.1633535906756,699.3326881387801,694.1652150185784,697.8465540683986,1313167
2025-08-03,697.2495477338608,699.3359193096458,695.8143802779903,697.1781770753482,2433957
2025-08-04,694.6809257379117,696.3428455706298,694.3126940439166,696.0054853127818,2363682
2025-08-05,698.3102152904327,698.7729945046599,695.2885590502025,696.1249288118172,2152229
2025-08-06,698.1635842690081,699.2474494962422,695.2362653772093,698.6721198976533,2210707
2025-08-07,698.8723594402813,700.8064196395588,697.3308493812319,698.6124947804515,1718801
2025-08-08,698.0165074365002,703.2139760351955,695.2498599062233,697.0078956399608,1790158
2025-08-09,699.6109618502472,702.0899513820297,697.929902906809,698.6295758198319,1716486
2025-08-10,697.1991386050132,699.3186150059947,696.3789181729104,697.112003785293,1811783
2025-08-11,696.8280720493011,699.9725551706155,696.4273792105716,696.7081367093449,811963
2025-08-12,700.4273642465032,700.2106446945074,697.8286017605977,700.1382620550536,1132187
2025-08-13,700.1613287467031,702.9474015798442,698.5141098742189,700.5490607789169,2684716
2025-08-14,699.1012703302645,699.3453946136377,697.9721893420908,698.3437323292741,2389878
2025-08-15,699.2242472956048,699.6970517464378,697.2389054404238,699.0418087394343,2257902
2025-08-16,697.1034745534387,699.5391412208081,694.8545571125023,698.3687057554022,1366903
2025-08-17,699.8805757100264,699.6337077350761,699.1857728570817,699.5948890312205,2080144
2025-08-18,699.0473984935552,700.7627799589341,698.470990383796,699.4810369056171,2284661
2025-08-19,701.4793021582426,704.5527061934396,699.0002301431173,701.8282676158997,1703231
2025-08-20,703.8716325830426,704.6368515646153,703.7671939494667,703.8948910815519,2644237
2025-08-21,701.2907694430618,704.4772486222557,696.1766001911814,702.3639596161576,1301095
2025-08-22,703.1643271875847,702.5916972204433,702.1649526877516,702.4071158787197,1490841
2025-08-23,701.7737150064537,703.4286355311507,701.0772158349008,701.2500889784046,2702830
2025-08-24,704.169387707021,703.6080747036743,700.4486611381209,703.1753574561316,1261322
2025-08-25,700.5748586866922,701.790350586375,701.0967791289239,701.1600267381169,1733790
2025-08-26,700.1073581564588,702.4354718381187,700.136870083131,700.335057787785,1263985
2025-08-27,701.2186029905278,700.5329434905558,697.5565186858065,700.1991712846908,1150828
2025-08-28,700.13420763666,705.8213937862718,698.3709381977042,700.4548467675962,2033621
2025-08-29,699.5754290625538,701.9255050546138,696.2244225768308,699.0461205021766,2872796
2025-08-30,696.6836348373829,702.5888043279384,698.3975660959803,698.6389433921554,2056056
2025-08-31,695.47846189274,696.7182872518224,694.0624656806749,695.2104184273871,1979297
2025-09-01,692.4736788052329,695.7718129331712,690.4635670550988,691.4419080463175,2076572
2025-09-02,692.5765040927705,695.1676939782561,690.4255492667993,692.8155430697306,2115434
2025-09-03,689.9730423208338,691.6495259057277,688.4351518837794,691.4809732094461,1454337
2025-09-04,690.211364242566,691.5758577722672,689.3173288035314,690.3395509381738,873614
2025-09-05,687.3405826047787,691.1017223504697,686.6388553401042,687.7025622006896,2006207
2025-09-06,689.8290214830058,692.731854909942,689.1871441019805,689.3937191698723,1715901
2025-09-07,688.7088562492421,688.8840052428246,685.9088613623729,688.5363673798432,2625015
2025-09-08,686.2740539335858,688.9724860231534,684.6741148498226,686.8984185840031,1035314
2025-09-09,686.1743161848733,688.663733447922,684.4207407268408,686.0556666300276,2864367
2025-09-10,685.624512251623,685.3708684001696,684.5536910030496,684.9553933633536,1908900
2025-09-11,682.0525039603415,684.1828340835913,682.2342052959464,682.3127515700211,2282537
2025-09-12,678.2297911543153,679.8934442362302,673.2701758047176,678.6413980482333,1344077
2025-09-13,679.0120544280554,679.5640674806014,678.2201128545084,678.6848058540605,1684398
2025-09-14,678.0711883334706,681.2955569016964,677.7927078256182,678.1519206197174,1419850
2025-09-15,677.6696119766738,677.9354086432,674.8808287233061,677.1181341291311,2833301
2025-09-16,676.9839128917721,679.6552136812994,673.9293174634752,676.6375526668351,1754887
2025-09-17,678.367592282101,678.015830263772,677.0237846860342,677.5061771963241,2122342
2025-09-18,676.8953569604101,677.7807852958211,675.3811160219465,676.0298105470989,1132217
2025-09-19,676.3895341169493,677.2152110933332,674.9488318367554,675.3677615767097,805527
2025-09-20,673.8752684178274,676.2549027303544,671.7742877181479,675.0213731479643,1591827
2025-09-21,673.8307434456624,678.5080424601026,675.3983272210785,675.4011509328931,1694398
2025-09-22,676.1635849448423,678.8957531014953,674.0728379146339,676.602020952371,2260736
2025-09-23,675.9048648774224,677.8197214626719,674.1549736598053,675.9037330021149,1185782
2025-09-24,674.0075737308058,675.4156240125579,673.7180406848411,674.2068969358992,1608417
2025-09-25,677.2452681801391,679.1769509663877,673.4873846154853,676.8249589410465,950591
2025-09-26,676.3392061565451,679.5418142831712,674.7770306278029,676.2115058624516,1279864
2025-09-27,677.9697893515146,679.1171176111651,677.67826026611,677.8326604489106,1559184
2025-09-28,677.94667900993,682.1047827236315,675.0963167414602,678.5468389450327,2348528
2025-09-29,680.2626735992598,679.47471840912,677.625296942484,679.4328912723603,2065376
2025-09-30,678.2463864833813,683.0454274646952,677.4941871569151,680.1804180005033,890960
2025-10-01,684.3418683909844,683.4231735308427,679.946198165649,682.635743050142,1489657
2025-10-02,683.4240475773437,685.5554000148272,682.972836205902,684.1996535809953,1427875
2025-10-03,681.9532221306916,683.0375202103237,680.4483296516318,682.1067786652728,1952623
2025-10-04,682.1316881047894,682.5014796007575,681.4267826768138,682.353811997477,911901
2025-10-05,681.0756294734185,683.6145517378825,677.5766309343076,681.3057206931628,929917
2025-10-06,681.7902199626068,683.5682049340564,681.5365933248906,682.560466988135,1531576
2025-10-07,683.9814739670431,682.9488048338743,680.5425393007876,682.9137542748034,2635037
2025-10-08,681.870854466716,686.37722912995,679.378143225834,681.4913804618068,1706507
2025-10-09,683.5223761636341,684.1876858230984,681.3200679936574,682.830555345275,2144129
2025-10-10,683.0575873694384,685.9785495406851,677.3971859376198,682.5042403041726,2151235
2025-10-11,681.2287469194753,683.1189505438074,681.4267701100648,681.7114438904207,1144208
2025-10-12,680.7125072310672,681.8139752592459,678.0916649989507,681.5128198902975,2908173
2025-10-13,680.9312814602605,682.3014248163968,679.5610146944014,681.3955084290853,1890742
2025-10-14,680.7609766966682,681.8891470752851,681.0912897934263,681.6511941950621,1440164
2025-10-15,679.8398963489307,683.0341311481933,677.1632162796647,681.1547008973636,837591
2025-10-16,680.0214059016204,682.4894882676779,679.4579707954058,680.5239642590708,2592685
2025-10-17,679.2590076891836,680.9816125671192,678.458381271676,679.3541679220041,1493764
2025-10-18,679.3026137787991,686.1962393725279,678.5667082649978,679.891198003747,2313335
2025-10-19,678.8049758594302,680.6944509213126,678.771275995551,679.5251523401045,937440
2025-10-20,677.4473667575863,679.0473257173563,677.4769760514486,678.8075831783863,1420232
2025-10-21,679.3949219833246,680.6038692354756,676.8670226678415,679.3449546415632,2999239
2025-10-22,678.256804886868,681.667966110639,677.269852452413,678.6284589882154,2770073
2025-10-23,677.8676562371903,679.2316696881754,675.8861965724093,677.2627770722056,2819791
2025-10-24,676.8286500641091,679.2460511628345,673.9392826667565,676.917563733654,2681322
2025-10-25,677.4520495038761,678.6899143048032,673.7841548562075,677.1896863886595,2020531
2025-10-26,676.1985416900908,679.3182586194193,676.4216365719011,676.8296269538937,1862953
2025-10-27,674.6430264066438,675.0391344059797,673.0708014482669,674.7246954116114,893606
2025-10-28,675.0110537217213,680.1431401471666,671.6293658277564,673.6053684936302,1358152
2025-10-29,673.1276616272513,674.2864269912047,671.1381645617919,672.8097658755887,2588187
2025-10-30,674.1522322535092,675.0706879234291,673.1786590863035,674.4998018156111,2199528
2025-10-31,672.0551952579724,673.414512726771,672.3285695743641,673.094954510487,1132523
2025-11-01,674.4716819336328,676.58505368949,672.6645633158163,673.8126575980459,2637976
2025-11-02,674.3316941384847,675.6473147872819,672.6039554353397,673.411291495147,2379861
2025-11-03,671.9157194150142,673.5958079322904,669.9716726914538,671.7336049058804,2119304
2025-11-04,670.2337007376351,670.6521492048688,669.4839594120933,670.3341817731506,810759
2025-11-05,671.6345092151099,673.3744712052593,671.2788395320433,672.2688502809532,1820849
2025-11-06,673.9049026432517,674.5314400524818,671.0463238309231,673.7618481826827,2272552
